match_id,match_no,stage,group,date,team_a,team_b,goals_a,goals_b,match,player_display,team,rating,raw_player_line,source_url,extraction_status,lineup_order,team_assignment_rule
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,S.G. Kim,Korea Republic,6.4,1S.G. Kim,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,1,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,H.B. Lee,Korea Republic,6.2,2H.B. Lee,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,2,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,M.J. Kim,Korea Republic,6.7,4M.J. Kim,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,3,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,L. Gi-Hyuk,Korea Republic,6.3,3L. Gi-Hyuk,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,4,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Y.W. Seol,Korea Republic,5.2,22Y.W. Seol,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,5,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,I.B. Hwang,Korea Republic,7.3,6I.B. Hwang,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,6,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,S.H. Paik,Korea Republic,5.2,8S.H. Paik,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,7,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,T.S. Lee,Korea Republic,5.8,13T.S. Lee,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,8,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,K.I. Lee,Korea Republic,7.0,19K.I. Lee,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,9,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,H.M. Son,Korea Republic,5.2,7H.M. Son,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,10,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,J.S. Lee,Korea Republic,5.8,10J.S. Lee,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,11,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,P. Šulc,Czechia,5.0,15P. Šulc,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,12,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,P. Schick,Czechia,5.4,10P. Schick,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,13,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,L. Provod,Czechia,4.9,17L. Provod,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,14,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,J. Zelený,Czechia,5.0,20J. Zelený,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,15,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,A. Sojka,Czechia,5.6,24A. Sojka,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,16,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,T. Souček,Czechia,5.0,22T. Souček,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,17,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,V. Coufal,Czechia,4.6,5V. Coufal,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,18,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,L. Krejčí,Czechia,5.0,7L. Krejčí,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,19,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,R. Hranáč,Czechia,4.8,4R. Hranáč,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,20,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Š. Chaloupek,Czechia,4.5,6Š. Chaloupek,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,21,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,M. Kovář,Czechia,5.0,1M. Kovář,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,22,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Hwang Hee-chan,Korea Republic,5.4,Hwang Hee-chan,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,23,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Adam Hložek,Czechia,5.4,Adam Hložek,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,24,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Park Jin-seob,Korea Republic,5.3,Park Jin-seob,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,25,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Mojmír Chytil,Czechia,5.4,Mojmír Chytil,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,26,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Oh Hyeon-gyu,Korea Republic,6.6,Oh Hyeon-gyu,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,27,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Michal Sadílek,Czechia,5.2,Michal Sadílek,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,28,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Kim Jin-Kyu,Korea Republic,5.3,Kim Jin-Kyu,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,29,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Tomáš Chorý,Czechia,5.1,Tomáš Chorý,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,30,"1-11 team_a, 12-22 team_b, substitutes alternate"
GA-02,,Group Stage,A,2026-06-11,Korea Republic,Czechia,2,1,Korea Republic 2-1 Czechia,Eom Ji-sung,Korea Republic,5.5,Eom Ji-sung,https://www.google.com/search?q=South%20Korea%20vs%20Czechia%20FIFA%20World%20Cup%202026#sie=m;/g/11yqrsh6fb;2;/m/030q7;ln;fp;1;;;;-1,ok,31,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,M. Crépeau,Canada,5.2,16M. Crépeau,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,1,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,A. Johnston,Canada,5.4,2A. Johnston,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,2,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,L. de Fougerolles,Canada,6.5,4L. de Fougerolles,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,3,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,D. Cornelius,Canada,6.0,13D. Cornelius,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,4,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,R. Laryea,Canada,6.4,22R. Laryea,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,5,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,T. Buchanan,Canada,5.2,17T. Buchanan,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,6,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,S. Eustáquio,Canada,6.1,7S. Eustáquio,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,7,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,I. Koné,Canada,5.1,8I. Koné,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,8,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,L. Millar,Canada,5.8,11L. Millar,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,9,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,J. David,Canada,5.4,10J. David,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,10,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,T. Oluwaseyi,Canada,5.8,12T. Oluwaseyi,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,11,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,J. Lukić,Bosnia and Herzegovina,6.3,25J. Lukić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,12,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,E. Demirović,Bosnia and Herzegovina,4.8,10E. Demirović,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,13,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,A. Memić,Bosnia and Herzegovina,4.7,15A. Memić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,14,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,B. Tahirović,Bosnia and Herzegovina,5.5,6B. Tahirović,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,15,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,I. Bašić,Bosnia and Herzegovina,6.3,13I. Bašić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,16,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,E. Bajraktarević,Bosnia and Herzegovina,5.4,20E. Bajraktarević,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,17,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,S. Kolašinac,Bosnia and Herzegovina,4.7,5S. Kolašinac,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,18,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,T. Muharemović,Bosnia and Herzegovina,6.8,4T. Muharemović,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,19,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,N. Katić,Bosnia and Herzegovina,7.0,18N. Katić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,20,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,A. Dedić,Bosnia and Herzegovina,6.2,7A. Dedić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,21,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,N. Vasilj,Bosnia and Herzegovina,4.5,1N. Vasilj,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,22,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Cyle Larin,Canada,6.7,Cyle Larin,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,23,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Armin Gigović,Bosnia and Herzegovina,5.4,Armin Gigović,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,24,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Jacob Shaffelburg,Canada,5.9,Jacob Shaffelburg,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,25,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Samed Baždar,Bosnia and Herzegovina,5.0,Samed Baždar,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,26,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Ali Ahmed,Canada,5.5,Ali Ahmed,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,27,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Ivan Šunjić,Bosnia and Herzegovina,5.3,Ivan Šunjić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,28,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Jonathan Osorio,Canada,5.4,Jonathan Osorio,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,29,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Dženis Burnić,Bosnia and Herzegovina,5.0,Dženis Burnić,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,30,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Promise David,Canada,5.5,Promise David,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,31,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-03,,Group Stage,B,2026-06-12,Canada,Bosnia and Herzegovina,1,1,Canada 1-1 Bosnia and Herzegovina,Kerim Alajbegović,Bosnia and Herzegovina,4.6,Kerim Alajbegović,https://www.google.com/search?q=Canada%20vs%20Bosnia%20and%20Herzegovina%20FIFA%20World%20Cup%202026#sie=m;/g/11yrzsg0_1;2;/m/030q7;ln;fp;1;;;;-1,ok,32,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-04,,Group Stage,B,2026-06-13,Qatar,Switzerland,1,1,Qatar 1-1 Switzerland,M. Abunada,Qatar,6.7,1M. Abunada,https://www.google.com/search?q=Qatar%20vs%20Switzerland%20FIFA%20World%20Cup%202026#sie=m;/g/11ms2k4g16;2;/m/030q7;ln;fp;1;;;;-1,ok,1,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-04,,Group Stage,B,2026-06-13,Qatar,Switzerland,1,1,Qatar 1-1 Switzerland,A. Al-Oui,Qatar,5.2,13A. Al-Oui,https://www.google.com/search?q=Qatar%20vs%20Switzerland%20FIFA%20World%20Cup%202026#sie=m;/g/11ms2k4g16;2;/m/030q7;ln;fp;1;;;;-1,ok,2,"1-11 team_a, 12-22 team_b, substitutes alternate"
GB-04,,Group Stage,B,2026-06-13,Qatar,Switzerland,1,1,Qatar 1-1 Switzerland,P. Miguel,Qatar,6.4,2P. Miguel,https://www.google.com/search?q=Qatar%20vs%20Switzerland%20FIFA%20World%20Cup%202026#sie=m;/g/11ms2k4g16;2;/m/030q7;ln;fp;1;;;;-1,ok,3,"1-11 team_a, 12-22 team_b, substitutes alternate"
