match_id,match_no,event_id,stage,date,minute,added_time,team,player,player_id,shot_type,situation,body_part,xg,xgot,goal,x,y
GA-01,,15186710,Group Stage,2026-06-11,67,,Mexico,Raúl Jiménez,192442,goal,assisted,head,0.51199853420258,0.97750174999237,True,4.6,47
GA-01,,15186710,Group Stage,2026-06-11,58,,Mexico,Israel Reyes,989236,miss,set-piece,head,0.013926075771451,0,False,11.8,59.4
GA-01,,15186710,Group Stage,2026-06-11,56,,South Africa,Aubrey Modiba,837099,save,assisted,left-foot,0.016079094260931,0.052785258740187,False,30.1,34
GA-01,,15186710,Group Stage,2026-06-11,52,,Mexico,Jesús Gallardo,770253,miss,set-piece,left-foot,0.023343414068222,0,False,8.2,30.6
GA-01,,15186710,Group Stage,2026-06-11,52,,Mexico,Raúl Jiménez,192442,block,free-kick,right-foot,0.17581216990948,0,False,18.1,54
GA-01,,15186710,Group Stage,2026-06-11,48,,Mexico,Julián Quiñones,843114,save,assisted,right-foot,0.015745768323541,0.028136532753706,False,40.5,29.5
GA-01,,15186710,Group Stage,2026-06-11,46,,Mexico,Brian Gutiérrez,1023088,miss,regular,right-foot,0.026367733255029,0,False,22.5,66
GA-01,,15186710,Group Stage,2026-06-11,45,4,Mexico,Brian Gutiérrez,1023088,miss,assisted,right-foot,0.097016051411629,0,False,11.1,38.3
GA-01,,15186710,Group Stage,2026-06-11,45,2,Mexico,Jesús Gallardo,770253,block,assisted,left-foot,0.011741313152015,0,False,30.5,36.4
GA-01,,15186710,Group Stage,2026-06-11,45,,South Africa,Mbekezeli Mbokazi,2058228,save,corner,left-foot,0.013625109568238,0.075887434184551,False,32,46.4
GA-01,,15186710,Group Stage,2026-06-11,42,,Mexico,Julián Quiñones,843114,post,assisted,right-foot,0.11445510387421,0,False,13.5,55.4
GA-01,,15186710,Group Stage,2026-06-11,42,,Mexico,Julián Quiñones,843114,block,assisted,right-foot,0.018801348283887,0,False,24.9,55
GA-01,,15186710,Group Stage,2026-06-11,37,,South Africa,Lyle Foster,901907,miss,assisted,head,0.042823750525713,0,False,10.8,57.9
GA-01,,15186710,Group Stage,2026-06-11,30,,Mexico,Brian Gutiérrez,1023088,block,assisted,right-foot,0.034975919872522,0,False,15.2,37
GA-01,,15186710,Group Stage,2026-06-11,19,,Mexico,Julián Quiñones,843114,miss,assisted,right-foot,0.025622859597206,0,False,25.6,65.8
GA-01,,15186710,Group Stage,2026-06-11,13,,Mexico,Raúl Jiménez,192442,miss,corner,head,0.069049417972565,0,False,8.5,51.1
GA-01,,15186710,Group Stage,2026-06-11,9,,Mexico,Julián Quiñones,843114,goal,assisted,right-foot,0.19544583559036,0.098098009824753,True,15.6,43.6
GA-01,,15186710,Group Stage,2026-06-11,5,,Mexico,Raúl Jiménez,192442,save,assisted,left-foot,0.08742655813694,0.17471569776535,False,15.5,52.2
GA-01,,15186710,Group Stage,2026-06-11,4,,Mexico,Brian Gutiérrez,1023088,block,free-kick,right-foot,0.035221491008997,0,False,29.1,72.4
GA-02,,15186720,Group Stage,2026-06-11,90,4,Czechia,Adam Hložek,963801,miss,regular,head,0.043266445398331,0,False,8.5,41.7
GA-02,,15186720,Group Stage,2026-06-11,90,4,Korea Republic,Jin-gyu Kim,1009476,block,assisted,left-foot,0.0591582916677,0,False,20.3,57.3
GA-02,,15186720,Group Stage,2026-06-11,90,3,Czechia,Michal Sadílek,825731,save,assisted,right-foot,0.13920061290264,0.69855469465256,False,15.3,53.4
GA-02,,15186720,Group Stage,2026-06-11,88,,Czechia,Michal Sadílek,825731,save,regular,head,0.010737613774836,0.036637037992477,False,31.6,25.3
GA-02,,15186720,Group Stage,2026-06-11,82,,Czechia,Adam Hložek,963801,save,throw-in-set-piece,left-foot,0.13233686983585,0.75102990865707,False,3.6,42.5
GA-02,,15186720,Group Stage,2026-06-11,80,,Korea Republic,Hyeon-gyu Oh,1010634,goal,assisted,left-foot,0.37290289998055,0.56871098279953,True,4.8,54.6
GA-02,,15186720,Group Stage,2026-06-11,67,,Korea Republic,Hwang In-beom,889689,goal,assisted,right-foot,0.31128841638565,0.87859612703323,True,10.9,38.1
GA-02,,15186720,Group Stage,2026-06-11,61,,Korea Republic,Jae-sung Lee,537552,miss,assisted,head,0.045818187296391,0,False,9.6,59.4
GA-02,,15186720,Group Stage,2026-06-11,59,,Czechia,Ladislav Krejčí,856250,goal,throw-in-set-piece,head,0.2145159393549,0.58366388082504,True,5,53.8
GA-02,,15186720,Group Stage,2026-06-11,56,,Korea Republic,Son Heung-min,111505,save,assisted,left-foot,0.32083317637444,0.30387330055237,False,8.5,36.8
GA-02,,15186720,Group Stage,2026-06-11,49,,Korea Republic,Jae-sung Lee,537552,save,regular,left-foot,0.39928215742111,0.24198979139328,False,6.9,52.6
GA-02,,15186720,Group Stage,2026-06-11,49,,Korea Republic,Hwang In-beom,889689,save,assisted,right-foot,0.02991097047925,0.027264676988125,False,14.4,69.9
GA-02,,15186720,Group Stage,2026-06-11,45,3,Korea Republic,Hwang In-beom,889689,miss,assisted,right-foot,0.018247293308377,0,False,30,47
GA-02,,15186720,Group Stage,2026-06-11,45,2,Korea Republic,Son Heung-min,111505,block,assisted,right-foot,0.4436996281147,0,False,9.5,46.2
GA-02,,15186720,Group Stage,2026-06-11,39,,Korea Republic,Son Heung-min,111505,miss,assisted,left-foot,0.12965299189091,0,False,19.4,43.6
GA-02,,15186720,Group Stage,2026-06-11,38,,Korea Republic,Son Heung-min,111505,miss,assisted,right-foot,0.025422604754567,0,False,26.3,50.1
GA-02,,15186720,Group Stage,2026-06-11,32,,Czechia,Pavel Šulc,957604,miss,regular,right-foot,0.0067392098717391,0,False,30.9,66.2
GA-02,,15186720,Group Stage,2026-06-11,22,,Czechia,Tomáš Souček,799041,miss,corner,left-foot,0.27858662605286,0,False,5.2,53.4
GA-02,,15186720,Group Stage,2026-06-11,14,,Korea Republic,Son Heung-min,111505,block,corner,right-foot,0.042384628206491,0,False,13,55.2
GA-02,,15186720,Group Stage,2026-06-11,14,,Korea Republic,Kang-in Lee,917087,save,assisted,left-foot,0.016079094260931,0.041376650333405,False,29.9,33.7
GA-02,,15186720,Group Stage,2026-06-11,12,,Korea Republic,Han-Beom Lee,1002448,miss,corner,head,0.043000131845474,0,False,8.2,55.8
GA-02,,15186720,Group Stage,2026-06-11,12,,Korea Republic,Son Heung-min,111505,block,assisted,left-foot,0.051701508462429,0,False,14.4,41.2
GB-03,,15186836,Group Stage,2026-06-12,90,6,Canada,Cyle Larin,790179,block,assisted,left-foot,0.14325051009655,0,False,8.2,47
GB-03,,15186836,Group Stage,2026-06-12,85,,Bosnia and Herzegovina,Dženis Burnić,844447,block,corner,right-foot,0.0099907740950584,0,False,24,43.3
GB-03,,15186836,Group Stage,2026-06-12,81,,Canada,Promise David,1119328,miss,fast-break,right-foot,0.03501183539629,0,False,24,46.6
GB-03,,15186836,Group Stage,2026-06-12,78,,Canada,Cyle Larin,790179,goal,assisted,right-foot,0.070552594959736,0.64160448312759,True,14.6,48
GB-03,,15186836,Group Stage,2026-06-12,66,,Canada,Tani Oluwaseyi,1172477,save,assisted,head,0.12798817455769,0,False,4.8,57
GB-03,,15186836,Group Stage,2026-06-12,65,,Canada,Stephen Eustaquio,886223,miss,assisted,right-foot,0.016281163319945,0,False,22.7,36.3
GB-03,,15186836,Group Stage,2026-06-12,59,,Bosnia and Herzegovina,Tarik Muharemović,1118177,miss,corner,head,0.18042851984501,0,False,5.2,47.9
GB-03,,15186836,Group Stage,2026-06-12,53,,Canada,Richie Laryea,829207,save,assisted,right-foot,0.25684085488319,0,False,6.9,35.8
GB-03,,15186836,Group Stage,2026-06-12,46,,Bosnia and Herzegovina,Ermedin Demirović,878081,save,assisted,right-foot,0.016064209863544,0.0093616330996156,False,23.6,72.6
GB-03,,15186836,Group Stage,2026-06-12,45,4,Canada,Derek Cornelius,801411,miss,corner,head,0.060126882046461,0,False,9.2,52.9
GB-03,,15186836,Group Stage,2026-06-12,45,3,Canada,Alistair Johnston,984419,block,throw-in-set-piece,right-foot,0.057334218174219,0,False,10.4,67.5
GB-03,,15186836,Group Stage,2026-06-12,44,,Bosnia and Herzegovina,Benjamin Tahirović,1102659,miss,throw-in-set-piece,right-foot,0.01630488038063,0,False,17.9,27
GB-03,,15186836,Group Stage,2026-06-12,38,,Canada,Jonathan David,935564,miss,corner,right-foot,0.043902788311243,0,False,4.3,62
GB-03,,15186836,Group Stage,2026-06-12,32,,Canada,Tani Oluwaseyi,1172477,miss,assisted,left-foot,0.052027676254511,0,False,12.9,68.5
GB-03,,15186836,Group Stage,2026-06-12,30,,Canada,Ismael Koné,1134351,block,set-piece,right-foot,0.02485260181129,0,False,18.7,52.2
GB-03,,15186836,Group Stage,2026-06-12,28,,Canada,Jonathan David,935564,block,set-piece,left-foot,0.077206797897816,0,False,11.4,63.2
GB-03,,15186836,Group Stage,2026-06-12,21,,Bosnia and Herzegovina,Jovo Lukić,927797,goal,corner,head,0.63996720314026,0.9868106842041,True,1.8,51.2
GB-03,,15186836,Group Stage,2026-06-12,17,,Canada,Jonathan David,935564,save,regular,left-foot,0.26814445853233,0.11112896353006,False,13.3,50.5
GB-03,,15186836,Group Stage,2026-06-12,13,,Bosnia and Herzegovina,Jovo Lukić,927797,save,set-piece,head,0.03084428049624,0.0063415984623134,False,13.9,47.2
GB-03,,15186836,Group Stage,2026-06-12,5,,Bosnia and Herzegovina,Jovo Lukić,927797,miss,set-piece,head,0.018252538517118,0,False,11.1,40.6
GB-03,,15186836,Group Stage,2026-06-12,3,,Bosnia and Herzegovina,Amar Memić,1129610,miss,set-piece,right-foot,0.052290182560682,0,False,12.9,54.2
GB-04,,15186526,Group Stage,2026-06-13,90,7,Switzerland,Ardon Jashari,1034082,miss,corner,left-foot,0.012398921884596,0,False,20.8,32.1
GB-04,,15186526,Group Stage,2026-06-13,90,4,Qatar,Miro Muheim,798303,goal,regular,head,,0.74986618757248,True,6.8,52.6
GB-04,,15186526,Group Stage,2026-06-13,90,2,Switzerland,Zeki Amdouni,990550,block,assisted,right-foot,0.023845072835684,0,False,21.8,40.1
GB-04,,15186526,Group Stage,2026-06-13,90,,Qatar,Ahmed Alaaeldin,229278,save,assisted,right-foot,0.11316379159689,0.083155438303947,False,16,44.8
GB-04,,15186526,Group Stage,2026-06-13,85,,Switzerland,Johan Manzambi,1518931,block,assisted,left-foot,0.039787597954273,0,False,19.1,49
GB-04,,15186526,Group Stage,2026-06-13,81,,Switzerland,Johan Manzambi,1518931,miss,assisted,right-foot,0.024038983508945,0,False,27.1,37.6
GB-04,,15186526,Group Stage,2026-06-13,76,,Switzerland,Breel Embolo,352296,miss,assisted,right-foot,0.20932890474796,0,False,7.2,32.7
GB-04,,15186526,Group Stage,2026-06-13,75,,Switzerland,Rubén Vargas,872919,save,assisted,right-foot,0.10475503653288,0.072981409728527,False,11,32.7
GB-04,,15186526,Group Stage,2026-06-13,75,,Qatar,Karim Boudiaf,303826,miss,assisted,right-foot,0.01990870013833,0,False,26.5,32.8
GB-04,,15186526,Group Stage,2026-06-13,72,,Switzerland,Fabian Rieder,929620,block,assisted,right-foot,0.054283332079649,0,False,16.4,48.6
GB-04,,15186526,Group Stage,2026-06-13,67,,Switzerland,Granit Xhaka,117777,miss,assisted,left-foot,0.03544194996357,0,False,20.1,33.6
GB-04,,15186526,Group Stage,2026-06-13,63,,Switzerland,Nico Elvedi,282229,block,set-piece,left-foot,0.047013401985168,0,False,10.5,56.9
GB-04,,15186526,Group Stage,2026-06-13,51,,Switzerland,Dan Ndoye,944327,miss,assisted,right-foot,0.037048224359751,0,False,3.2,66.2
GB-04,,15186526,Group Stage,2026-06-13,49,,Switzerland,Granit Xhaka,117777,miss,corner,left-foot,0.012914812192321,0,False,25.9,67.8
GB-04,,15186526,Group Stage,2026-06-13,48,,Switzerland,Nico Elvedi,282229,miss,set-piece,head,0.26430824398994,0,False,3.9,47.7
GB-04,,15186526,Group Stage,2026-06-13,45,6,Switzerland,Michel Aebischer,850891,save,assisted,right-foot,0.23587146401405,0,False,12.9,54.8
GB-04,,15186526,Group Stage,2026-06-13,45,4,Switzerland,Denis Zakaria,770677,block,assisted,right-foot,0.069718390703201,0,False,10.7,46.2
GB-04,,15186526,Group Stage,2026-06-13,45,3,Switzerland,Rubén Vargas,872919,miss,assisted,right-foot,0.24793414771557,0,False,6.8,60
GB-04,,15186526,Group Stage,2026-06-13,45,1,Switzerland,Dan Ndoye,944327,save,assisted,left-foot,0.049011789262295,0.17770874500275,False,10.3,35.2
GB-04,,15186526,Group Stage,2026-06-13,44,,Qatar,Homam Al-Amin,933433,miss,corner,left-foot,0.005814254283905,0,False,24.4,36.2
GB-04,,15186526,Group Stage,2026-06-13,43,,Qatar,Edmilson Junior,797734,save,assisted,right-foot,0.076176173985004,0.11705476790667,False,10.4,59.3
GB-04,,15186526,Group Stage,2026-06-13,42,,Switzerland,Breel Embolo,352296,block,corner,right-foot,0.086616650223732,0,False,11.4,53.6
GB-04,,15186526,Group Stage,2026-06-13,35,,Switzerland,Dan Ndoye,944327,miss,assisted,right-foot,0.044145036488771,0,False,9.2,66.4
GB-04,,15186526,Group Stage,2026-06-13,34,,Switzerland,Dan Ndoye,944327,block,assisted,left-foot,0.021823201328516,0,False,12.9,70.7
GB-04,,15186526,Group Stage,2026-06-13,30,,Qatar,Issa Laye,1892282,miss,corner,head,0.079003483057022,0,False,8,50.3
GB-04,,15186526,Group Stage,2026-06-13,21,,Switzerland,Rubén Vargas,872919,block,assisted,right-foot,0.015553195029497,0,False,19.4,21.5
GB-04,,15186526,Group Stage,2026-06-13,21,,Switzerland,Denis Zakaria,770677,save,assisted,right-foot,0.19734887778759,0.18213340640068,False,5.4,66.1
GB-04,,15186526,Group Stage,2026-06-13,17,,Switzerland,Breel Embolo,352296,goal,penalty,right-foot,0.7884,0.86416602134705,True,11.5,50
GB-04,,15186526,Group Stage,2026-06-13,12,,Switzerland,Manuel Akanji,383560,save,set-piece,left-foot,0.26618239283562,0.35440826416016,False,7,45.6
GB-04,,15186526,Group Stage,2026-06-13,10,,Switzerland,Dan Ndoye,944327,miss,assisted,left-foot,0.22219105064869,0,False,11.1,47.2
GB-04,,15186526,Group Stage,2026-06-13,6,,Switzerland,Dan Ndoye,944327,save,assisted,right-foot,0.027226010337472,0.13205808401108,False,13,66.1
GB-04,,15186526,Group Stage,2026-06-13,2,,Qatar,Edmilson Junior,797734,save,regular,right-foot,0.30963540077209,0.26399493217468,False,8.8,35.6
GB-04,,15186526,Group Stage,2026-06-13,1,,Switzerland,Breel Embolo,352296,block,assisted,right-foot,0.05926376208663,0,False,19.5,49.3
GC-05,,15186850,Group Stage,2026-06-13,90,9,Morocco,Ayoube Amaimouni Echghouyab,1898148,save,regular,right-foot,0.14490154385567,0.2679300904274,False,2.6,58.3
GC-05,,15186850,Group Stage,2026-06-13,90,9,Morocco,Neil El Aynaoui,1128530,miss,regular,right-foot,0.022643705829978,0,False,28.1,48.7
GC-05,,15186850,Group Stage,2026-06-13,90,3,Brazil,Danilo Santos,1064039,save,corner,left-foot,0.014615093357861,0.022277541458607,False,6.9,69.9
GC-05,,15186850,Group Stage,2026-06-13,90,1,Brazil,Danilo Santos,1064039,miss,assisted,head,0.07422935962677,0,False,9.6,55
GC-05,,15186850,Group Stage,2026-06-13,78,,Brazil,Raphinha,831005,save,assisted,left-foot,0.13131935894489,0.11914606392384,False,13.3,39.1
GC-05,,15186850,Group Stage,2026-06-13,52,,Brazil,Igor Thiago,1016907,save,throw-in-set-piece,left-foot,0.069098651409149,0.15341962873936,False,10.5,32.7
GC-05,,15186850,Group Stage,2026-06-13,48,,Brazil,Marquinhos,155995,block,corner,right-foot,0.056263759732246,0,False,3.3,59.9
GC-05,,15186850,Group Stage,2026-06-13,46,,Brazil,Bruno Guimarães,866469,miss,regular,right-foot,0.0072305318899453,0,False,27.1,73
GC-05,,15186850,Group Stage,2026-06-13,45,3,Brazil,Marquinhos,155995,miss,corner,head,0.037511236965656,0,False,4.9,60.1
GC-05,,15186850,Group Stage,2026-06-13,45,2,Brazil,Lucas Paquetá,839981,save,assisted,left-foot,0.12707422673702,0.54177689552307,False,12.8,38.5
GC-05,,15186850,Group Stage,2026-06-13,32,,Brazil,Vinícius Júnior,868812,goal,assisted,right-foot,0.079704210162163,0.53935462236404,True,7.9,33.1
GC-05,,15186850,Group Stage,2026-06-13,31,,Morocco,Achraf Hakimi,814594,miss,regular,right-foot,0.063835307955742,0,False,18.6,48.2
GC-05,,15186850,Group Stage,2026-06-13,30,,Morocco,Brahim Díaz,835485,save,set-piece,right-foot,0.015641689300537,0.2044685781002,False,16.8,38.8
GC-05,,15186850,Group Stage,2026-06-13,30,,Morocco,Ismael Saibari,1063767,block,set-piece,right-foot,0.054135747253895,0,False,9.5,38
GC-05,,15186850,Group Stage,2026-06-13,29,,Morocco,Neil El Aynaoui,1128530,miss,set-piece,head,0.068639479577541,0,False,6.1,58.8
GC-05,,15186850,Group Stage,2026-06-13,27,,Morocco,Achraf Hakimi,814594,miss,fast-break,right-foot,0.10139290243387,0,False,21.6,59.9
GC-05,,15186850,Group Stage,2026-06-13,21,,Morocco,Ismael Saibari,1063767,goal,fast-break,right-foot,0.63625502586365,0.26899603009224,True,23.1,48.3
GC-05,,15186850,Group Stage,2026-06-13,20,,Brazil,Lucas Paquetá,839981,block,corner,right-foot,0.049131665378809,0,False,17.6,61.5
GC-05,,15186850,Group Stage,2026-06-13,14,,Brazil,Igor Thiago,1016907,miss,regular,head,0.59556549787521,0,False,3.5,48.5
GC-05,,15186850,Group Stage,2026-06-13,11,,Morocco,Ismael Saibari,1063767,block,assisted,left-foot,0.016840049996972,0,False,23.7,36.2
GC-05,,15186850,Group Stage,2026-06-13,9,,Morocco,Brahim Díaz,835485,block,assisted,right-foot,0.047181099653244,0,False,21,64.8
GC-05,,15186850,Group Stage,2026-06-13,9,,Brazil,Raphinha,831005,block,assisted,left-foot,0.019190017133951,0,False,26.2,38
GC-05,,15186850,Group Stage,2026-06-13,7,,Morocco,Achraf Hakimi,814594,miss,assisted,right-foot,0.015578205697238,0,False,9.2,74.8
GC-05,,15186850,Group Stage,2026-06-13,7,,Morocco,Bilal El Khannouss,1126569,block,assisted,right-foot,0.022733699530363,0,False,26,33.1
GC-05,,15186850,Group Stage,2026-06-13,6,,Morocco,Neil El Aynaoui,1128530,block,assisted,right-foot,0.12478947639465,0,False,15.5,47.9
GC-05,,15186850,Group Stage,2026-06-13,6,,Morocco,Brahim Díaz,835485,block,assisted,right-foot,0.036606706678867,0,False,14.2,70.3
GC-06,,15186853,Group Stage,2026-06-13,90,7,Haiti,Martin Expérience,1110369,miss,set-piece,right-foot,0.020672669634223,0,False,27.9,52.6
GC-06,,15186853,Group Stage,2026-06-13,90,4,Haiti,Frantzdy Pierrot,943278,save,assisted,right-foot,0.30845147371292,0.10460315644741,False,13,43.6
GC-06,,15186853,Group Stage,2026-06-13,85,,Haiti,Frantzdy Pierrot,943278,miss,assisted,head,0.055881388485432,0,False,9.7,50.2
GC-06,,15186853,Group Stage,2026-06-13,79,,Haiti,Josué Casimir,1035986,miss,assisted,right-foot,0.012897444888949,0,False,27.1,49.1
GC-06,,15186853,Group Stage,2026-06-13,79,,Haiti,Ruben Providence,954066,block,regular,right-foot,0.040675014257431,0,False,12.6,32.5
GC-06,,15186853,Group Stage,2026-06-13,78,,Haiti,Jean-Ricner Bellegarde,845273,block,assisted,right-foot,0.053858865052462,0,False,21.9,50.2
GC-06,,15186853,Group Stage,2026-06-13,73,,Haiti,Ruben Providence,954066,miss,regular,right-foot,0.031475678086281,0,False,14.5,29.3
GC-06,,15186853,Group Stage,2026-06-13,73,,Scotland,John McGinn,250223,miss,assisted,left-foot,0.088464237749577,0,False,11.9,41.1
GC-06,,15186853,Group Stage,2026-06-13,55,,Scotland,Ben Gannon-Doak,1154861,block,assisted,right-foot,0.037912379950285,0,False,5.8,66.2
GC-06,,15186853,Group Stage,2026-06-13,42,,Haiti,Jean-Ricner Bellegarde,845273,miss,assisted,right-foot,0.018801348283887,0,False,25.3,43.4
GC-06,,15186853,Group Stage,2026-06-13,36,,Haiti,Wilson Isidor,877980,miss,set-piece,head,0.010834269225597,0,False,8.9,65.6
GC-06,,15186853,Group Stage,2026-06-13,34,,Haiti,Frantzdy Pierrot,943278,block,regular,left-foot,0.2845766544342,0,False,6.4,48.1
GC-06,,15186853,Group Stage,2026-06-13,34,,Haiti,Ruben Providence,954066,save,assisted,right-foot,0.033784423023462,0.11841053515673,False,9.7,29.7
GC-06,,15186853,Group Stage,2026-06-13,34,,Haiti,Ricardo Adé,839638,miss,set-piece,head,0.026652235537767,0,False,11.9,51.9
GC-06,,15186853,Group Stage,2026-06-13,32,,Scotland,Lawrence Shankland,237098,miss,assisted,head,0.04309244826436,0,False,7.3,60
GC-06,,15186853,Group Stage,2026-06-13,28,,Scotland,John McGinn,250223,goal,regular,left-foot,0.13991357386112,0.33707877993584,True,14.2,51.7
GC-06,,15186853,Group Stage,2026-06-13,28,,Scotland,Che Adams,773409,save,regular,right-foot,0.57743752002716,0.84634739160538,False,3.6,53.3
GC-06,,15186853,Group Stage,2026-06-13,17,,Scotland,Scott McTominay,879346,post,assisted,right-foot,0.084289997816086,0,False,15.7,63.4
GC-06,,15186853,Group Stage,2026-06-13,13,,Haiti,Wilson Isidor,877980,block,assisted,right-foot,0.028525890782475,0,False,24.3,50.3
GC-06,,15186853,Group Stage,2026-06-13,11,,Haiti,Jean-Ricner Bellegarde,845273,miss,assisted,left-foot,0.086511895060539,0,False,19.3,47.4
GC-06,,15186853,Group Stage,2026-06-13,7,,Scotland,Scott McTominay,879346,miss,assisted,head,0.076179526746273,0,False,8.8,51.5
GC-06,,15186853,Group Stage,2026-06-13,5,,Haiti,Louicius Don Deedson,991451,miss,regular,left-foot,0.042116496711969,0,False,24.8,55.8
GC-06,,15186853,Group Stage,2026-06-13,4,,Scotland,Lawrence Shankland,237098,block,assisted,right-foot,0.062611319124699,0,False,15.9,37
GC-06,,15186853,Group Stage,2026-06-13,3,,Scotland,Ben Gannon-Doak,1154861,miss,assisted,left-foot,0.020772719755769,0,False,21.1,69.4
GD-07,,15186873,Group Stage,2026-06-12,90,8,USA,Giovanni Reyna,989056,goal,assisted,right-foot,0.076965406537056,0.62124270200729,True,13.9,62.9
GD-07,,15186873,Group Stage,2026-06-12,90,7,USA,Timothy Weah,855810,block,assisted,right-foot,0.017639718949795,0,False,30.5,46.4
GD-07,,15186873,Group Stage,2026-06-12,90,,USA,Sebastian Berhalter,1014845,miss,fast-break,right-foot,0.02011557854712,0,False,37.2,59.8
GD-07,,15186873,Group Stage,2026-06-12,89,,USA,Ricardo Pepi,986395,miss,assisted,left-foot,0.11466676741838,0,False,10.8,44.5
GD-07,,15186873,Group Stage,2026-06-12,77,,USA,Timothy Weah,855810,miss,assisted,right-foot,0.032247435301542,0,False,13.4,72.3
GD-07,,15186873,Group Stage,2026-06-12,75,,USA,Malik Tillman,975798,save,assisted,right-foot,0.1438193321228,0.10481099039316,False,15,49.3
GD-07,,15186873,Group Stage,2026-06-12,73,,Paraguay,Mauricio,986233,goal,set-piece,left-foot,0.21717229485512,0.41683286428452,True,11.9,41.9
GD-07,,15186873,Group Stage,2026-06-12,71,,Paraguay,Miguel Almirón,333373,block,throw-in-set-piece,left-foot,0.044331256300211,0,False,18.7,49.7
GD-07,,15186873,Group Stage,2026-06-12,65,,Paraguay,Diego Gómez,1065588,miss,assisted,right-foot,0.033852510154247,0,False,24,54.7
GD-07,,15186873,Group Stage,2026-06-12,65,,Paraguay,Julio Enciso,973556,block,assisted,right-foot,0.020128656178713,0,False,13.6,33.4
GD-07,,15186873,Group Stage,2026-06-12,61,,USA,Malik Tillman,975798,miss,regular,right-foot,0.064615577459335,0,False,12.7,42.4
GD-07,,15186873,Group Stage,2026-06-12,57,,USA,Malik Tillman,975798,block,assisted,right-foot,0.091758549213409,0,False,12.7,60.3
GD-07,,15186873,Group Stage,2026-06-12,50,,Paraguay,Diego Gómez,1065588,block,corner,right-foot,0.030765706673265,0,False,23.2,34.3
GD-07,,15186873,Group Stage,2026-06-12,49,,Paraguay,Diego Gómez,1065588,block,regular,right-foot,0.031928636133671,0,False,12.2,67.1
GD-07,,15186873,Group Stage,2026-06-12,48,,Paraguay,Miguel Almirón,333373,block,regular,left-foot,0.025386679917574,0,False,21.6,58.3
GD-07,,15186873,Group Stage,2026-06-12,47,,USA,Folarin Balogun,934237,block,throw-in-set-piece,right-foot,0.01818591915071,0,False,16.1,29.5
GD-07,,15186873,Group Stage,2026-06-12,45,5,USA,Folarin Balogun,934237,goal,assisted,left-foot,0.14328515529633,0.89377343654633,True,12.8,56.5
GD-07,,15186873,Group Stage,2026-06-12,43,,USA,Malik Tillman,975798,save,regular,right-foot,0.27033796906471,0.17097264528275,False,3.9,56.8
GD-07,,15186873,Group Stage,2026-06-12,38,,USA,Chris Richards,931844,miss,corner,head,0.042191613465548,0,False,9.4,47.2
GD-07,,15186873,Group Stage,2026-06-12,37,,USA,Malik Tillman,975798,block,regular,left-foot,0.075616247951984,0,False,18.3,55.8
GD-07,,15186873,Group Stage,2026-06-12,35,,USA,Folarin Balogun,934237,miss,assisted,head,0.08331485837698,0,False,9.2,44.5
GD-07,,15186873,Group Stage,2026-06-12,31,,USA,Folarin Balogun,934237,goal,assisted,right-foot,0.15506739914417,0.4821988940239,True,12.5,42
GD-07,,15186873,Group Stage,2026-06-12,14,,Paraguay,Julio Enciso,973556,miss,assisted,right-foot,0.024030197411776,0,False,18.1,67.7
GD-07,,15186873,Group Stage,2026-06-12,7,,USA,Damián Bobadilla,1015261,goal,regular,right-foot,,,True,7.9,45.8
GD-07,,15186873,Group Stage,2026-06-12,3,,USA,Folarin Balogun,934237,save,assisted,right-foot,0.06897746771574,0.26927185058594,False,9.2,64.6
GD-07,,15186873,Group Stage,2026-06-12,2,,Paraguay,Diego Gómez,1065588,miss,assisted,left-foot,0.10494630783796,0,False,1.8,35.4
GD-08,,15186874,Group Stage,2026-06-13,90,5,Turkiye,Kenan Yıldız,1149011,block,regular,right-foot,0.047360643744469,0,False,22.2,36.4
GD-08,,15186874,Group Stage,2026-06-13,90,1,Turkiye,Merih Demiral,806968,miss,assisted,head,0.02193389646709,0,False,7.9,62.8
GD-08,,15186874,Group Stage,2026-06-13,89,,Turkiye,Arda Güler,1091116,save,assisted,left-foot,0.045124754309654,0.016605172306299,False,20.6,57.3
GD-08,,15186874,Group Stage,2026-06-13,86,,Turkiye,Hakan Çalhanoğlu,135700,save,free-kick,right-foot,0.055105980485678,0.5870206952095,False,24.4,37.8
GD-08,,15186874,Group Stage,2026-06-13,82,,Turkiye,Arda Güler,1091116,miss,throw-in-set-piece,left-foot,0.030631545931101,0,False,22.3,69.1
GD-08,,15186874,Group Stage,2026-06-13,78,,Turkiye,Kerem Aktürkoğlu,903324,save,assisted,right-foot,0.17047023773193,0.17157347500324,False,8.5,50.9
GD-08,,15186874,Group Stage,2026-06-13,77,,Turkiye,Kenan Yıldız,1149011,block,assisted,right-foot,0.038870971649885,0,False,12.4,68.9
GD-08,,15186874,Group Stage,2026-06-13,75,,Australia,Connor Metcalfe,888854,goal,regular,left-foot,0.027268461883068,0.14591330289841,True,24.3,56.6
GD-08,,15186874,Group Stage,2026-06-13,74,,Turkiye,Arda Güler,1091116,miss,assisted,left-foot,0.013349764049053,0,False,23.2,67.5
GD-08,,15186874,Group Stage,2026-06-13,72,,Turkiye,Zeki Çelik,893008,save,assisted,right-foot,0.10203432291746,0.2149173617363,False,2.3,64.4
GD-08,,15186874,Group Stage,2026-06-13,66,,Turkiye,Kenan Yıldız,1149011,block,regular,right-foot,0.047578297555447,0,False,15.1,35.9
