match_id,match_no,event_id,stage,date,team_a,team_b,period,group,stat_key,stat_name,home_value,away_value
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,ALL,Goalkeeping,goalsPrevented,Goals prevented,-0.03,-0.47
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,ALL,Goalkeeping,highClaims,High claims,2,3
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,ALL,Goalkeeping,goalKicks,Goal kicks,5,8
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,ballPossession,Ball possession,80%,20%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,expectedGoals,Expected goals,0.08,0.55
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,bigChanceCreated,Big chances,0,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,totalShotsOnGoal,Total shots,2,6
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,goalkeeperSaves,Goalkeeper saves,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,cornerKicks,Corner kicks,1,3
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,fouls,Fouls,3,5
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,passes,Passes,490,118
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,totalTackle,Tackles,8,8
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,freeKicks,Free kicks,5,3
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Match overview,yellowCards,Yellow cards,1,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,totalShotsOnGoal,Total shots,2,6
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,shotsOnGoal,Shots on target,1,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,hitWoodwork,Hit woodwork,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,shotsOffGoal,Shots off target,1,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,blockedScoringAttempt,Blocked shots,1,3
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,totalShotsInsideBox,Shots inside box,1,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Shots,totalShotsOutsideBox,Shots outside box,1,5
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Attack,bigChanceScored,Big chances scored,0,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Attack,accurateThroughBall,Through balls,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Attack,fouledFinalThird,Fouled in final third,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Attack,offsides,Offsides,1,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Passes,accuratePasses,Accurate passes,461,96
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Passes,throwIns,Throw-ins,8,5
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Passes,finalThirdEntries,Final third entries,55,10
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Passes,accurateLongBalls,Long balls,20/29 (69%),4/15 (27%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Passes,accurateCross,Crosses,2/10 (20%),1/7 (14%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Duels,duelWonPercent,Duels,49%,51%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Duels,dispossessed,Dispossessed,5,5
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Duels,groundDuelsPercentage,Ground duels,13/30 (43%),17/30 (57%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Duels,aerialDuelsPercentage,Aerial duels,4/5 (80%),1/5 (20%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Duels,dribblesPercentage,Dribbles,2/5 (40%),6/9 (67%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Defending,wonTacklePercent,Tackles won,50%,50%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Defending,totalTackle,Total tackles,8,8
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Defending,interceptionWon,Interceptions,0,3
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Defending,ballRecovery,Recoveries,16,18
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Defending,totalClearance,Clearances,6,12
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Goalkeeping,goalkeeperSaves,Total saves,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,1ST,Goalkeeping,goalKicks,Goal kicks,1,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,ballPossession,Ball possession,69%,31%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,expectedGoals,Expected goals,0.57,0.32
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,bigChanceCreated,Big chances,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,totalShotsOnGoal,Total shots,5,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,goalkeeperSaves,Goalkeeper saves,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,cornerKicks,Corner kicks,4,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,fouls,Fouls,6,5
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,passes,Passes,293,131
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,totalTackle,Tackles,4,9
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,freeKicks,Free kicks,5,6
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Match overview,yellowCards,Yellow cards,2,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,totalShotsOnGoal,Total shots,5,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,shotsOnGoal,Shots on target,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,hitWoodwork,Hit woodwork,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,shotsOffGoal,Shots off target,4,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,blockedScoringAttempt,Blocked shots,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,totalShotsInsideBox,Shots inside box,4,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Shots,totalShotsOutsideBox,Shots outside box,1,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Attack,bigChanceScored,Big chances scored,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Attack,accurateThroughBall,Through balls,1,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Attack,fouledFinalThird,Fouled in final third,2,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Attack,offsides,Offsides,2,1
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Passes,accuratePasses,Accurate passes,263,99
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Passes,throwIns,Throw-ins,8,10
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Passes,finalThirdEntries,Final third entries,46,25
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Passes,accurateLongBalls,Long balls,21/35 (60%),7/25 (28%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Passes,accurateCross,Crosses,4/13 (31%),0/3 (0%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Duels,duelWonPercent,Duels,41%,59%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Duels,dispossessed,Dispossessed,5,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Duels,groundDuelsPercentage,Ground duels,12/29 (41%),17/29 (59%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Duels,aerialDuelsPercentage,Aerial duels,5/12 (42%),7/12 (58%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Duels,dribblesPercentage,Dribbles,3/7 (43%),2/6 (33%)
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Defending,wonTacklePercent,Tackles won,50%,56%
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Defending,totalTackle,Total tackles,4,9
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Defending,interceptionWon,Interceptions,3,2
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Defending,ballRecovery,Recoveries,25,20
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Defending,totalClearance,Clearances,4,15
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Goalkeeping,goalkeeperSaves,Total saves,0,0
GK-21,,15186709,Group Stage,2026-06-17,Portugal,DR Congo,2ND,Goalkeeping,goalKicks,Goal kicks,4,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,ballPossession,Ball possession,39%,61%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,kilometersCovered,Distance covered,102.2 km,100.3 km
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,expectedGoals,Expected goals,1.16,1.61
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,bigChanceCreated,Big chances,1,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,totalShotsOnGoal,Total shots,8,15
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,goalkeeperSaves,Goalkeeper saves,1,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,numberOfSprints,Number of sprints,72,76
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,cornerKicks,Corner kicks,3,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,fouls,Fouls,14,11
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,passes,Passes,319,519
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,totalTackle,Tackles,10,10
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,freeKicks,Free kicks,11,14
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Match overview,yellowCards,Yellow cards,1,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,totalShotsOnGoal,Total shots,8,15
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,shotsOnGoal,Shots on target,2,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,hitWoodwork,Hit woodwork,2,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,shotsOffGoal,Shots off target,4,7
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,blockedScoringAttempt,Blocked shots,2,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,totalShotsInsideBox,Shots inside box,4,10
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Shots,totalShotsOutsideBox,Shots outside box,4,5
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,bigChanceScored,Big chances scored,1,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,bigChanceMissed,Big chances missed,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,accurateThroughBall,Through balls,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,touchesInOppBox,Touches in penalty area,5,27
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,fouledFinalThird,Fouled in final third,4,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Attack,offsides,Offsides,0,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,accuratePasses,Accurate passes,243,444
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,throwIns,Throw-ins,24,26
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,finalThirdEntries,Final third entries,53,57
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,finalThirdPhaseStatistic,Final third phase,47/89 (53%),89/131 (68%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,accurateLongBalls,Long balls,17/53 (32%),17/48 (35%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Passes,accurateCross,Crosses,3/13 (23%),6/16 (38%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Duels,duelWonPercent,Duels,49%,51%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Duels,dispossessed,Dispossessed,5,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Duels,groundDuelsPercentage,Ground duels,24/52 (46%),28/52 (54%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Duels,aerialDuelsPercentage,Aerial duels,10/18 (56%),8/18 (44%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Duels,dribblesPercentage,Dribbles,5/10 (50%),5/12 (42%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,wonTacklePercent,Tackles won,70%,30%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,totalTackle,Total tackles,10,10
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,interceptionWon,Interceptions,7,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,ballRecovery,Recoveries,39,43
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,totalClearance,Clearances,24,20
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,errorsLeadToShot,Errors lead to a shot,1,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Defending,errorsLeadToGoal,Errors lead to a goal,1,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Goalkeeping,goalkeeperSaves,Total saves,1,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Goalkeeping,goalsPrevented,Goals prevented,-1.64,0.19
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Goalkeeping,highClaims,High claims,2,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,ALL,Goalkeeping,goalKicks,Goal kicks,10,8
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,ballPossession,Ball possession,29%,71%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,expectedGoals,Expected goals,0.02,0.81
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,bigChanceCreated,Big chances,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,totalShotsOnGoal,Total shots,1,7
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,goalkeeperSaves,Goalkeeper saves,1,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,cornerKicks,Corner kicks,1,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,fouls,Fouls,9,5
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,passes,Passes,122,309
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,totalTackle,Tackles,3,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,freeKicks,Free kicks,5,9
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Match overview,yellowCards,Yellow cards,1,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,totalShotsOnGoal,Total shots,1,7
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,shotsOnGoal,Shots on target,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,hitWoodwork,Hit woodwork,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,shotsOffGoal,Shots off target,1,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,blockedScoringAttempt,Blocked shots,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,totalShotsInsideBox,Shots inside box,0,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Shots,totalShotsOutsideBox,Shots outside box,1,3
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Attack,bigChanceScored,Big chances scored,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Attack,bigChanceMissed,Big chances missed,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Attack,accurateThroughBall,Through balls,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Attack,fouledFinalThird,Fouled in final third,2,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Attack,offsides,Offsides,0,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Passes,accuratePasses,Accurate passes,88,275
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Passes,throwIns,Throw-ins,12,15
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Passes,finalThirdEntries,Final third entries,17,32
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Passes,accurateLongBalls,Long balls,6/23 (26%),5/19 (26%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Passes,accurateCross,Crosses,0/4 (0%),3/8 (38%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Duels,duelWonPercent,Duels,38%,62%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Duels,dispossessed,Dispossessed,2,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Duels,groundDuelsPercentage,Ground duels,8/21 (38%),13/21 (62%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Duels,aerialDuelsPercentage,Aerial duels,3/8 (38%),5/8 (63%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Duels,dribblesPercentage,Dribbles,1/3 (33%),1/3 (33%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Defending,wonTacklePercent,Tackles won,33%,50%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Defending,totalTackle,Total tackles,3,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Defending,interceptionWon,Interceptions,3,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Defending,ballRecovery,Recoveries,17,18
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Defending,totalClearance,Clearances,11,8
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Goalkeeping,goalkeeperSaves,Total saves,1,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,1ST,Goalkeeping,goalKicks,Goal kicks,4,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,ballPossession,Ball possession,49%,51%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,expectedGoals,Expected goals,1.14,0.80
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,bigChanceCreated,Big chances,1,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,totalShotsOnGoal,Total shots,7,8
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,goalkeeperSaves,Goalkeeper saves,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,cornerKicks,Corner kicks,2,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,fouls,Fouls,5,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,passes,Passes,197,210
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,totalTackle,Tackles,7,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,freeKicks,Free kicks,6,5
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Match overview,yellowCards,Yellow cards,0,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,totalShotsOnGoal,Total shots,7,8
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,shotsOnGoal,Shots on target,2,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,hitWoodwork,Hit woodwork,2,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,shotsOffGoal,Shots off target,3,4
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,blockedScoringAttempt,Blocked shots,2,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,totalShotsInsideBox,Shots inside box,4,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Shots,totalShotsOutsideBox,Shots outside box,3,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Attack,bigChanceScored,Big chances scored,1,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Attack,bigChanceMissed,Big chances missed,0,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Attack,accurateThroughBall,Through balls,0,0
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Attack,fouledFinalThird,Fouled in final third,2,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Attack,offsides,Offsides,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Passes,accuratePasses,Accurate passes,155,169
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Passes,throwIns,Throw-ins,12,11
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Passes,finalThirdEntries,Final third entries,36,25
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Passes,accurateLongBalls,Long balls,11/30 (37%),12/29 (41%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Passes,accurateCross,Crosses,3/9 (33%),3/8 (38%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Duels,duelWonPercent,Duels,56%,44%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Duels,dispossessed,Dispossessed,3,2
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Duels,groundDuelsPercentage,Ground duels,16/31 (52%),15/31 (48%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Duels,aerialDuelsPercentage,Aerial duels,7/10 (70%),3/10 (30%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Duels,dribblesPercentage,Dribbles,4/7 (57%),4/9 (44%)
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Defending,wonTacklePercent,Tackles won,86%,17%
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Defending,totalTackle,Total tackles,7,6
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Defending,interceptionWon,Interceptions,4,5
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Defending,ballRecovery,Recoveries,22,25
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Defending,totalClearance,Clearances,13,12
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Goalkeeping,goalkeeperSaves,Total saves,0,1
GK-22,,15186722,Group Stage,2026-06-17,Colombia,Uzbekistan,2ND,Goalkeeping,goalKicks,Goal kicks,6,6
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,ballPossession,Ball possession,66%,34%
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,kilometersCovered,Distance covered,101.7 km,103.3 km
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,expectedGoals,Expected goals,2.61,0.24
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,bigChanceCreated,Big chances,7,0
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,totalShotsOnGoal,Total shots,17,7
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,goalkeeperSaves,Goalkeeper saves,2,4
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,numberOfSprints,Number of sprints,135,128
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,cornerKicks,Corner kicks,3,2
GK-23,,15186858,Group Stage,2026-06-23,Portugal,Uzbekistan,ALL,Match overview,fouls,Fouls,14,15
